rule_name,table_name,severity,record_id,issue_description,recommended_action
Opportunity should have an account when available,sales_pipeline,Medium,UMF3KRCL,Opportunity is missing an account value.,Review opportunities without accounts because they cannot be included in account-level reporting.
Opportunity should have an account when available,sales_pipeline,Medium,VJSI29OF,Opportunity is missing an account value.,Review opportunities without accounts because they cannot be included in account-level reporting.
Opportunity should have an account when available,sales_pipeline,Medium,6KEWAQMX,Opportunity is missing an account value.,Review opportunities without accounts because they cannot be included in account-level reporting.
Opportunity should have an account when available,sales_pipeline,Medium,QFRZLXF3,Opportunity is missing an account value.,Review opportunities without accounts because they cannot be included in account-level reporting.
Opportunity should have an account when available,sales_pipeline,Medium,8MUD1WS1,Opportunity is missing an account value.,Review opportunities without accounts because they cannot be included in account-level reporting.
Opportunity should have an account when available,sales_pipeline,Medium,27REMGYU,Opportunity is missing an account value.,Review opportunities without accounts because they cannot be included in account-level reporting.
Opportunity should have an account when available,sales_pipeline,Medium,ZR436XWW,Opportunity is missing an account value.,Review opportunities without accounts because they cannot be included in account-level reporting.
Opportunity should have an account when available,sales_pipeline,Medium,LT111IZL,Opportunity is missing an account value.,Review opportunities without accounts because they cannot be included in account-level reporting.
Opportunity should have an account when available,sales_pipeline,Medium,QHY85D44,Opportunity is missing an account value.,Review opportunities without accounts because they cannot be included in account-level reporting.
Opportunity should have an account when available,sales_pipeline,Medium,B96E3BBD,Opportunity is missing an account value.,Review opportunities without accounts because they cannot be included in account-level reporting.
Opportunity should have an account when available,sales_pipeline,Medium,MQEFGUOG,Opportunity is missing an account value.,Review opportunities without accounts because they cannot be included in account-level reporting.
